month,hr,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
1,22,178,0.1267605633802817,0.2,0.93,0.10619469026548672,4.0,0.0,1.0,3.0
1,23,157,0.15492957746478872,0.2375,0.87,0.08849557522123894,4.0,0.0,1.0,3.0
1,0,83,0.15492957746478872,0.225,0.93,0.10619469026548672,4.0,0.0,0.0,3.0
1,1,67,0.15492957746478872,0.2375,0.93,0.08849557522123894,4.0,0.0,0.0,3.0
1,2,32,0.18309859154929578,0.25,0.87,0.10619469026548672,4.0,0.0,0.0,3.0
1,3,22,0.2112676056338028,0.2625,0.84,0.13274336283185842,4.0,0.0,0.0,3.0
1,4,38,0.22535211267605634,0.275,0.84,0.1415929203539823,4.0,0.0,0.0,3.0
1,5,81,0.2112676056338028,0.2875,0.87,0.08849557522123894,4.0,0.0,0.0,3.0
1,6,444,0.23943661971830985,0.3125,0.81,0.08849557522123894,3.0,0.0,0.0,3.0
1,7,1597,0.23943661971830985,0.3,0.81,0.11504424778761062,3.0,0.0,0.0,3.0
1,8,3161,0.2676056338028169,0.3375,0.79,0.08849557522123894,3.0,0.0,0.0,3.0
1,9,1342,0.2676056338028169,0.325,0.82,0.10619469026548672,3.0,0.0,0.0,3.0
1,10,568,0.29577464788732394,0.35,0.845,0.11504424778761062,3.0,0.0,0.0,3.0
1,11,584,0.29577464788732394,0.3375,0.905,0.17699115044247787,3.0,0.0,0.0,3.0
1,12,762,0.323943661971831,0.35,0.85,0.19469026548672566,3.0,0.0,0.0,3.0
1,13,873,0.323943661971831,0.3625,0.82,0.17699115044247787,3.0,0.0,0.0,3.0
1,14,672,0.323943661971831,0.375,0.82,0.1592920353982301,3.0,0.0,0.0,3.0
1,15,807,0.323943661971831,0.3625,0.79,0.17699115044247787,3.0,0.0,0.0,3.0
1,16,1192,0.323943661971831,0.3625,0.735,0.23008849557522124,3.0,0.0,0.0,3.0
1,17,2761,0.30985915492957744,0.3375,0.735,0.21238938053097345,3.0,0.0,0.0,3.0
1,18,2389,0.30985915492957744,0.3375,0.69,0.24778761061946902,3.0,0.0,0.0,3.0
1,19,1274,0.29577464788732394,0.3125,0.71,0.24778761061946902,3.0,0.0,0.0,3.0
1,20,696,0.29577464788732394,0.325,0.71,0.24778761061946902,3.0,0.0,0.0,3.0
1,21,411,0.29577464788732394,0.325,0.71,0.19469026548672566,3.0,0.0,0.0,3.0
1,22,324,0.29577464788732394,0.3375,0.71,0.17699115044247787,4.0,0.0,0.0,3.0
1,23,192,0.28169014084507044,0.3375,0.735,0.1415929203539823,4.0,0.0,0.0,3.0
1,0,91,0.2676056338028169,0.3125,0.76,0.1415929203539823,4.0,0.0,0.0,3.0
1,1,73,0.2676056338028169,0.3125,0.76,0.1415929203539823,4.0,0.0,0.0,3.0
1,2,33,0.2676056338028169,0.3,0.76,0.19469026548672566,4.0,0.0,0.0,3.0
1,3,19,0.2676056338028169,0.2875,0.76,0.24778761061946902,4.0,0.0,0.0,3.0
1,4,40,0.28169014084507044,0.3125,0.735,0.19469026548672566,4.0,0.0,0.0,3.0
1,5,74,0.2676056338028169,0.2875,0.82,0.24778761061946902,4.0,0.0,0.0,3.0
1,6,530,0.2676056338028169,0.275,0.845,0.26548672566371684,3.0,0.0,0.0,3.0
1,7,1715,0.29577464788732394,0.325,0.82,0.23008849557522124,3.0,0.0,0.0,3.0
1,8,3534,0.29577464788732394,0.325,0.82,0.21238938053097345,7.0,0.0,0.0,3.0
1,9,1573,0.29577464788732394,0.3125,0.87,0.2831858407079646,7.0,0.0,0.0,3.0
1,10,635,0.323943661971831,0.3375,0.88,0.34513274336283184,3.0,0.0,0.0,3.0
1,11,550,0.323943661971831,0.35,0.88,0.3185840707964602,3.0,0.0,0.0,3.0
1,12,395,0.352112676056338,0.425,0.85,0.336283185840708,7.0,0.0,0.0,3.0
1,13,426,0.30985915492957744,0.3,0.845,0.48672566371681414,3.0,0.0,0.0,3.0
1,14,579,0.29577464788732394,0.3,0.71,0.46017699115044247,3.0,0.0,0.0,3.0
1,15,718,0.2676056338028169,0.2625,0.71,0.40707964601769914,2.0,0.0,0.0,3.0
1,16,1184,0.2676056338028169,0.275,0.685,0.34513274336283184,2.0,0.0,0.0,3.0
1,17,2662,0.2535211267605634,0.25,0.71,0.3893805309734513,1.0,0.0,0.0,3.0
1,18,2610,0.23943661971830985,0.25,0.71,0.30973451327433627,1.0,0.0,0.0,3.0
1,19,1402,0.2112676056338028,0.225,0.76,0.26548672566371684,1.0,0.0,0.0,3.0
1,20,720,0.19718309859154928,0.2125,0.785,0.26548672566371684,1.0,0.0,0.0,3.0
1,21,494,0.18309859154929578,0.2,0.81,0.26548672566371684,1.0,0.0,0.0,3.0
1,22,344,0.16901408450704225,0.1875,0.81,0.23008849557522124,1.0,0.0,0.0,3.0
1,23,212,0.15492957746478872,0.175,0.84,0.21238938053097345,1.0,0.0,0.0,3.0
1,0,102,0.15492957746478872,0.175,0.81,0.21238938053097345,1.0,0.0,0.0,3.0
1,1,60,0.15492957746478872,0.175,0.81,0.19469026548672566,1.0,0.0,0.0,3.0
1,2,33,0.15492957746478872,0.1875,0.81,0.17699115044247787,1.0,0.0,0.0,3.0
1,3,26,0.14084507042253522,0.175,0.84,0.1592920353982301,2.0,0.0,0.0,3.0
1,4,33,0.15492957746478872,0.1875,0.81,0.17699115044247787,2.0,0.0,0.0,3.0
1,5,80,0.15492957746478872,0.2,0.87,0.1592920353982301,1.0,0.0,0.0,3.0
1,6,526,0.18309859154929578,0.2125,0.81,0.17699115044247787,1.0,0.0,0.0,3.0
1,7,1757,0.19718309859154928,0.2125,0.81,0.23008849557522124,1.0,0.0,0.0,3.0
1,8,3618,0.22535211267605634,0.2375,0.81,0.26548672566371684,2.0,0.0,0.0,3.0
1,9,1714,0.2676056338028169,0.275,0.76,0.336283185840708,3.0,0.0,0.0,3.0
1,10,763,0.2676056338028169,0.275,0.82,0.34513274336283184,2.0,0.0,0.0,3.0
1,11,690,0.29577464788732394,0.3,0.76,0.37168141592920356,2.0,0.0,0.0,3.0
1,12,913,0.29577464788732394,0.2875,0.76,0.4778761061946903,2.0,0.0,0.0,3.0
1,13,982,0.30985915492957744,0.3,0.715,0.49557522123893805,2.0,0.0,0.0,3.0
1,14,783,0.323943661971831,0.3125,0.62,0.504424778761062,2.0,0.0,0.0,3.0
1,15,794,0.29577464788732394,0.3,0.685,0.4424778761061947,2.0,0.0,0.0,3.0
1,16,1171,0.29577464788732394,0.3,0.76,0.4424778761061947,3.0,0.0,0.0,3.0
1,17,2647,0.30985915492957744,0.3125,0.715,0.4247787610619469,3.0,0.0,0.0,3.0
1,18,2579,0.323943661971831,0.325,0.71,0.5309734513274337,3.0,0.0,0.0,3.0
1,20,657,0.323943661971831,0.3125,0.79,0.5398230088495575,3.0,0.0,0.0,3.0
1,21,516,0.323943661971831,0.325,0.82,0.4778761061946903,7.0,0.0,0.0,3.0
1,22,414,0.323943661971831,0.325,0.82,0.4778761061946903,7.0,0.0,0.0,3.0
1,23,206,0.323943661971831,0.325,0.85,0.4247787610619469,7.0,0.0,0.0,3.0
1,0,123,0.352112676056338,0.425,0.82,0.46017699115044247,4.0,0.0,0.0,3.0
1,1,56,0.36619718309859156,0.4375,0.85,0.4247787610619469,3.0,0.0,0.0,3.0
1,2,51,0.38028169014084506,0.45,0.82,0.4424778761061947,3.0,0.0,0.0,3.0
1,3,33,0.38028169014084506,0.45,0.85,0.3893805309734513,3.0,0.0,0.0,3.0
1,4,32,0.38028169014084506,0.45,0.88,0.36283185840707965,7.0,0.0,0.0,3.0
1,5,87,0.38028169014084506,0.45,0.8,0.36283185840707965,7.0,0.0,0.0,3.0
1,6,511,0.36619718309859156,0.4375,0.745,0.3008849557522124,3.0,0.0,0.0,3.0
1,7,982,0.3380281690140845,0.3875,0.825,0.3008849557522124,7.0,0.0,0.0,3.0
1,8,1228,0.30985915492957744,0.3375,0.875,0.24778761061946902,7.0,0.0,0.0,3.0
1,9,573,0.29577464788732394,0.325,0.87,0.23008849557522124,7.0,0.0,0.0,3.0
1,10,185,0.29577464788732394,0.325,0.87,0.24778761061946902,7.0,0.0,0.0,3.0
1,11,193,0.29577464788732394,0.3,0.82,0.36283185840707965,7.0,0.0,0.0,3.0
1,12,522,0.29577464788732394,0.3125,0.845,0.3008849557522124,2.0,0.0,0.0,3.0
1,13,672,0.29577464788732394,0.2875,0.79,0.4778761061946903,2.0,0.0,0.0,3.0
1,14,761,0.323943661971831,0.325,0.71,0.3893805309734513,2.0,0.0,0.0,3.0
1,15,781,0.29577464788732394,0.3,0.71,0.3893805309734513,2.0,0.0,0.0,3.0
1,16,1212,0.29577464788732394,0.3,0.71,0.34513274336283184,2.0,0.0,0.0,3.0
1,17,2351,0.29577464788732394,0.3,0.76,0.3893805309734513,2.0,0.0,0.0,3.0
1,18,2110,0.28169014084507044,0.2875,0.735,0.39823008849557523,1.0,0.0,0.0,3.0
1,19,1239,0.2676056338028169,0.275,0.735,0.36283185840707965,1.0,0.0,0.0,3.0
1,20,752,0.2676056338028169,0.275,0.76,0.3008849557522124,1.0,0.0,0.0,3.0
1,21,457,0.2676056338028169,0.2625,0.76,0.36283185840707965,1.0,0.0,0.0,3.0
1,22,423,0.28169014084507044,0.2875,0.735,0.37168141592920356,1.0,0.0,0.0,3.0
1,23,267,0.29577464788732394,0.2875,0.76,0.4778761061946903,2.0,0.0,0.0,3.0
1,0,147,0.323943661971831,0.325,0.71,0.49557522123893805,2.0,0.0,0.0,3.0
1,1,60,0.323943661971831,0.325,0.735,0.5309734513274337,7.0,0.0,0.0,3.0
1,2,65,0.323943661971831,0.3125,0.79,0.5221238938053098,7.0,0.0,0.0,3.0
1,3,42,0.352112676056338,0.425,0.795,0.5132743362831859,3.0,0.0,0.0,3.0
1,4,47,0.352112676056338,0.425,0.85,0.584070796460177,3.0,0.0,0.0,3.0
1,5,85,0.36619718309859156,0.4375,0.85,0.584070796460177,3.0,0.0,0.0,3.0
1,6,441,0.38028169014084506,0.45,0.82,0.5752212389380531,3.0,0.0,0.0,3.0
1,7,1593,0.38028169014084506,0.45,0.82,0.5575221238938053,3.0,0.0,0.0,3.0
1,8,3505,0.38028169014084506,0.45,0.795,0.4424778761061947,2.0,0.0,0.0,3.0
1,9,1768,0.38028169014084506,0.45,0.745,0.5309734513274337,2.0,0.0,0.0,3.0
1,10,799,0.39436619718309857,0.4625,0.695,0.5221238938053098,1.0,0.0,0.0,3.0
1,11,806,0.4084507042253521,0.475,0.67,0.49557522123893805,1.0,0.0,0.0,3.0
1,12,1052,0.4084507042253521,0.475,0.67,0.46017699115044247,1.0,0.0,0.0,3.0
1,13,1078,0.4084507042253521,0.475,0.63,0.5309734513274337,1.0,0.0,0.0,3.0
1,14,976,0.4084507042253521,0.475,0.63,0.46017699115044247,2.0,0.0,0.0,3.0
1,15,912,0.4225352112676056,0.4875,0.675,0.5929203539823009,7.0,0.0,0.0,3.0
1,16,1229,0.4084507042253521,0.475,0.795,0.6548672566371682,7.0,0.0,0.0,3.0
1,17,2409,0.4225352112676056,0.4875,0.85,0.6194690265486725,7.0,0.0,0.0,3.0
1,18,1983,0.4647887323943662,0.525,0.82,0.6371681415929203,7.0,0.0,0.0,3.0
1,19,1094,0.4788732394366197,0.5375,0.77,0.7256637168141593,7.0,0.0,0.0,3.0
1,20,686,0.4647887323943662,0.525,0.72,0.7787610619469026,3.0,0.0,0.0,3.0
1,21,443,0.4647887323943662,0.525,0.68,0.7256637168141593,3.0,0.0,0.0,3.0
1,22,464,0.4647887323943662,0.525,0.68,0.7079646017699115,3.0,0.0,0.0,3.0
1,23,420,0.43661971830985913,0.5,0.77,0.7345132743362832,4.0,0.0,0.0,3.0
1,0,392,0.43661971830985913,0.5,0.77,0.6902654867256637,4.0,0.0,1.0,3.0
1,1,277,0.43661971830985913,0.5,0.77,0.7079646017699115,4.0,0.0,1.0,3.0
1,2,189,0.43661971830985913,0.5,0.72,0.7168141592920354,3.0,0.0,1.0,3.0
1,3,153,0.4084507042253521,0.475,0.77,0.7256637168141593,3.0,0.0,1.0,3.0
1,4,90,0.4084507042253521,0.475,0.77,0.6371681415929203,3.0,0.0,1.0,3.0
1,5,52,0.4084507042253521,0.475,0.77,0.6194690265486725,3.0,0.0,1.0,3.0
1,6,69,0.4084507042253521,0.475,0.82,0.6194690265486725,7.0,0.0,1.0,3.0
1,7,143,0.4084507042253521,0.475,0.795,0.6194690265486725,3.0,0.0,1.0,3.0
1,8,321,0.43661971830985913,0.5,0.745,0.7079646017699115,3.0,0.0,1.0,3.0
1,9,619,0.43661971830985913,0.5,0.77,0.8495575221238938,3.0,0.0,1.0,3.0
1,10,757,0.43661971830985913,0.5,0.745,0.7256637168141593,7.0,0.0,1.0,3.0
1,11,800,0.36619718309859156,0.4375,0.675,0.7522123893805309,3.0,0.0,1.0,3.0
1,12,1191,0.36619718309859156,0.4375,0.58,0.7345132743362832,2.0,0.0,1.0,3.0
1,13,1395,0.3380281690140845,0.3625,0.54,0.672566371681416,3.0,0.0,1.0,3.0
1,14,1358,0.29577464788732394,0.2625,0.54,0.7522123893805309,3.0,0.0,1.0,3.0
1,15,1436,0.29577464788732394,0.275,0.48,0.6194690265486725,2.0,0.0,1.0,3.0
1,16,1270,0.2676056338028169,0.25,0.515,0.4778761061946903,1.0,0.0,1.0,3.0
1,17,1054,0.2676056338028169,0.25,0.515,0.5132743362831859,2.0,0.0,1.0,3.0
1,18,849,0.23943661971830985,0.225,0.55,0.46017699115044247,1.0,0.0,1.0,3.0
1,19,720,0.2112676056338028,0.2,0.57,0.46017699115044247,1.0,0.0,1.0,3.0
1,20,556,0.2112676056338028,0.2,0.57,0.4424778761061947,1.0,0.0,1.0,3.0
1,21,349,0.2112676056338028,0.2,0.57,0.37168141592920356,1.0,0.0,1.0,3.0
1,22,335,0.18309859154929578,0.175,0.66,0.35398230088495575,1.0,0.0,1.0,3.0
1,23,334,0.18309859154929578,0.175,0.66,0.34513274336283184,1.0,0.0,1.0,3.0
1,0,360,0.16901408450704225,0.1625,0.725,0.3893805309734513,1.0,0.0,1.0,3.0
1,1,255,0.15492957746478872,0.1375,0.75,0.3893805309734513,1.0,0.0,1.0,3.0
1,2,198,0.15492957746478872,0.1375,0.75,0.40707964601769914,1.0,0.0,1.0,3.0
1,3,135,0.15492957746478872,0.125,0.75,0.4778761061946903,2.0,0.0,1.0,3.0
1,4,74,0.15492957746478872,0.125,0.725,0.49557522123893805,1.0,0.0,1.0,3.0
1,5,57,0.15492957746478872,0.125,0.7,0.4778761061946903,1.0,0.0,1.0,3.0
1,6,67,0.16901408450704225,0.15,0.68,0.4247787610619469,1.0,0.0,1.0,3.0
1,7,93,0.18309859154929578,0.175,0.66,0.4247787610619469,1.0,0.0,1.0,3.0
1,8,241,0.18309859154929578,0.15,0.66,0.5221238938053098,1.0,0.0,1.0,3.0
1,9,538,0.19718309859154928,0.1625,0.635,0.5132743362831859,1.0,0.0,1.0,3.0
1,10,922,0.22535211267605634,0.2,0.61,0.5309734513274337,1.0,0.0,1.0,3.0
1,11,1248,0.2535211267605634,0.2375,0.59,0.4778761061946903,1.0,0.0,1.0,3.0
1,12,1555,0.28169014084507044,0.2625,0.555,0.4778761061946903,1.0,0.0,1.0,3.0
1,13,1813,0.29577464788732394,0.275,0.56,0.49557522123893805,2.0,0.0,1.0,3.0
1,14,1639,0.29577464788732394,0.275,0.6,0.49557522123893805,2.0,0.0,1.0,3.0
1,15,1464,0.28169014084507044,0.275,0.64,0.46017699115044247,3.0,0.0,1.0,3.0
1,16,1097,0.2676056338028169,0.2625,0.66,0.40707964601769914,3.0,0.0,1.0,3.0
1,17,827,0.2676056338028169,0.275,0.71,0.36283185840707965,7.0,0.0,1.0,3.0
1,18,519,0.2676056338028169,0.25,0.735,0.4424778761061947,7.0,0.0,1.0,3.0
1,19,493,0.2676056338028169,0.25,0.735,0.4247787610619469,3.0,0.0,1.0,3.0
1,20,315,0.2676056338028169,0.2625,0.71,0.46017699115044247,7.0,0.0,1.0,3.0
1,21,260,0.2676056338028169,0.25,0.71,0.5309734513274337,7.0,0.0,1.0,3.0
1,22,237,0.29577464788732394,0.275,0.66,0.6548672566371682,7.0,0.0,1.0,3.0
1,23,168,0.29577464788732394,0.275,0.71,0.5398230088495575,3.0,0.0,1.0,3.0
1,0,117,0.29577464788732394,0.275,0.685,0.5132743362831859,2.0,0.0,0.0,3.0
1,1,45,0.323943661971831,0.3,0.6,0.6017699115044248,4.0,0.0,0.0,3.0
1,2,29,0.323943661971831,0.325,0.645,0.5309734513274337,4.0,0.0,0.0,3.0
1,3,36,0.323943661971831,0.3125,0.67,0.5398230088495575,3.0,0.0,0.0,3.0
1,4,26,0.323943661971831,0.3125,0.67,0.5929203539823009,3.0,0.0,0.0,3.0
1,5,86,0.323943661971831,0.3,0.67,0.6194690265486725,3.0,0.0,0.0,3.0
1,6,433,0.323943661971831,0.3,0.735,0.5486725663716814,7.0,0.0,0.0,3.0
1,7,1541,0.323943661971831,0.325,0.76,0.5309734513274337,7.0,0.0,0.0,3.0
1,8,3418,0.323943661971831,0.3,0.76,0.5486725663716814,3.0,0.0,0.0,3.0
1,9,1832,0.36619718309859156,0.4375,0.67,0.5752212389380531,3.0,0.0,0.0,3.0
1,10,723,0.38028169014084506,0.45,0.67,0.584070796460177,3.0,0.0,0.0,3.0
1,11,654,0.38028169014084506,0.45,0.745,0.6902654867256637,3.0,0.0,0.0,3.0
1,12,700,0.38028169014084506,0.45,0.795,0.5221238938053098,3.0,0.0,0.0,3.0
1,13,631,0.38028169014084506,0.45,0.795,0.5221238938053098,3.0,0.0,0.0,3.0
1,14,520,0.39436619718309857,0.4625,0.77,0.584070796460177,7.0,0.0,0.0,3.0
1,15,374,0.38028169014084506,0.45,0.82,0.4424778761061947,7.0,0.0,0.0,3.0
1,16,669,0.38028169014084506,0.45,0.82,0.39823008849557523,7.0,0.0,0.0,3.0
1,17,1510,0.36619718309859156,0.4375,0.88,0.3893805309734513,7.0,0.0,0.0,3.0
1,18,1186,0.352112676056338,0.425,0.94,0.3893805309734513,7.0,0.0,0.0,3.0
1,19,1136,0.36619718309859156,0.4375,0.85,0.3893805309734513,7.0,0.0,0.0,3.0
1,20,753,0.38028169014084506,0.45,0.82,0.35398230088495575,4.0,0.0,0.0,3.0
1,21,510,0.38028169014084506,0.45,0.85,0.3274336283185841,7.0,0.0,0.0,3.0
1,22,184,0.38028169014084506,0.45,0.88,0.37168141592920356,7.0,0.0,0.0,3.0
1,23,86,0.38028169014084506,0.45,0.88,0.40707964601769914,7.0,0.0,0.0,3.0
1,0,64,0.38028169014084506,0.45,0.88,0.4424778761061947,7.0,0.0,0.0,3.0
1,1,29,0.38028169014084506,0.45,0.88,0.5309734513274337,7.0,0.0,0.0,3.0
1,2,21,0.36619718309859156,0.4375,0.88,0.4336283185840708,7.0,0.0,0.0,3.0
1,3,13,0.352112676056338,0.425,0.85,0.336283185840708,7.0,0.0,0.0,3.0
1,4,33,0.352112676056338,0.425,0.82,0.37168141592920356,7.0,0.0,0.0,3.0
1,5,113,0.3380281690140845,0.375,0.795,0.37168141592920356,7.0,0.0,0.0,3.0
1,6,600,0.323943661971831,0.3375,0.82,0.36283185840707965,2.0,0.0,0.0,3.0
1,7,1584,0.30985915492957744,0.3125,0.79,0.37168141592920356,7.0,0.0,0.0,3.0
1,8,3960,0.29577464788732394,0.3125,0.71,0.2831858407079646,2.0,0.0,0.0,3.0
1,9,2090,0.29577464788732394,0.3,0.71,0.3185840707964602,2.0,0.0,0.0,3.0
1,10,960,0.29577464788732394,0.3125,0.71,0.30973451327433627,1.0,0.0,0.0,3.0
1,11,866,0.29577464788732394,0.3,0.685,0.3185840707964602,2.0,0.0,0.0,3.0
1,12,1019,0.30985915492957744,0.3125,0.64,0.36283185840707965,7.0,0.0,0.0,3.0
1,13,719,0.29577464788732394,0.2875,0.735,0.48672566371681414,7.0,0.0,0.0,3.0
1,14,811,0.28169014084507044,0.2625,0.71,0.5132743362831859,7.0,0.0,0.0,3.0
1,15,883,0.2676056338028169,0.2625,0.735,0.3805309734513274,2.0,0.0,0.0,3.0
1,16,1391,0.2535211267605634,0.25,0.685,0.40707964601769914,2.0,0.0,0.0,3.0
1,17,2886,0.23943661971830985,0.225,0.71,0.3893805309734513,2.0,0.0,0.0,3.0
1,18,2659,0.23943661971830985,0.2625,0.71,0.24778761061946902,7.0,0.0,0.0,3.0
1,19,1548,0.2112676056338028,0.2125,0.76,0.34513274336283184,7.0,0.0,0.0,3.0
1,20,947,0.19718309859154928,0.1875,0.76,0.37168141592920356,2.0,0.0,0.0,3.0
1,21,660,0.18309859154929578,0.175,0.76,0.40707964601769914,2.0,0.0,0.0,3.0
1,22,501,0.18309859154929578,0.2,0.76,0.3008849557522124,1.0,0.0,0.0,3.0
1,23,340,0.18309859154929578,0.175,0.7,0.34513274336283184,1.0,0.0,0.0,3.0
1,0,168,0.18309859154929578,0.1625,0.66,0.46017699115044247,1.0,0.0,0.0,3.0
1,1,79,0.18309859154929578,0.15,0.66,0.5309734513274337,1.0,0.0,0.0,3.0
1,2,60,0.18309859154929578,0.1625,0.66,0.4247787610619469,1.0,0.0,0.0,3.0
1,3,54,0.16901408450704225,0.1625,0.725,0.37168141592920356,1.0,0.0,0.0,3.0
1,4,44,0.16901408450704225,0.1875,0.725,0.24778761061946902,1.0,0.0,0.0,3.0
1,5,93,0.18309859154929578,0.1875,0.7,0.30973451327433627,1.0,0.0,0.0,3.0
1,6,560,0.18309859154929578,0.175,0.7,0.40707964601769914,3.0,0.0,0.0,3.0
1,7,1820,0.16901408450704225,0.125,0.68,0.5398230088495575,2.0,0.0,0.0,3.0
1,8,3904,0.15492957746478872,0.125,0.7,0.46017699115044247,2.0,0.0,0.0,3.0
1,9,2064,0.16901408450704225,0.1375,0.68,0.5132743362831859,2.0,0.0,0.0,3.0
1,10,841,0.18309859154929578,0.15,0.7,0.5398230088495575,2.0,0.0,0.0,3.0
1,11,732,0.19718309859154928,0.175,0.655,0.4778761061946903,2.0,0.0,0.0,3.0
1,12,1013,0.22535211267605634,0.2125,0.59,0.4778761061946903,2.0,0.0,0.0,3.0
1,13,1066,0.23943661971830985,0.225,0.57,0.4247787610619469,2.0,0.0,0.0,3.0
1,14,913,0.23943661971830985,0.2375,0.55,0.3893805309734513,2.0,0.0,0.0,3.0
1,15,969,0.23943661971830985,0.25,0.55,0.3185840707964602,1.0,0.0,0.0,3.0
1,16,1365,0.23943661971830985,0.2625,0.59,0.2831858407079646,1.0,0.0,0.0,3.0
1,17,2638,0.2535211267605634,0.2625,0.64,0.2831858407079646,2.0,0.0,0.0,3.0
1,18,1974,0.2676056338028169,0.2625,0.71,0.3805309734513274,2.0,0.0,0.0,3.0
1,19,1254,0.29577464788732394,0.2875,0.71,0.4778761061946903,3.0,0.0,0.0,3.0
1,20,885,0.323943661971831,0.3,0.69,0.5486725663716814,3.0,0.0,0.0,3.0
1,21,537,0.323943661971831,0.3,0.71,0.672566371681416,7.0,0.0,0.0,3.0
1,22,344,0.30985915492957744,0.2875,0.765,0.6902654867256637,7.0,0.0,0.0,3.0
1,23,188,0.323943661971831,0.3,0.79,0.7079646017699115,26.0,0.0,0.0,3.0
1,0,91,0.323943661971831,0.3,0.82,0.7079646017699115,7.0,0.0,0.0,3.0
1,1,66,0.352112676056338,0.425,0.795,0.7079646017699115,26.0,0.0,0.0,3.0
1,2,25,0.352112676056338,0.425,0.82,0.7876106194690266,26.0,0.0,0.0,3.0
1,3,23,0.36619718309859156,0.4375,0.795,0.7964601769911505,7.0,0.0,0.0,3.0
1,4,23,0.352112676056338,0.425,0.77,0.6548672566371682,26.0,0.0,0.0,3.0
1,5,62,0.323943661971831,0.3125,0.79,0.5575221238938053,7.0,0.0,0.0,3.0
1,6,481,0.30985915492957744,0.2875,0.735,0.5221238938053098,7.0,0.0,0.0,3.0
1,7,1692,0.29577464788732394,0.3,0.735,0.40707964601769914,2.0,0.0,0.0,3.0
1,8,3673,0.29577464788732394,0.3,0.66,0.37168141592920356,1.0,0.0,0.0,3.0
1,9,1941,0.29577464788732394,0.3,0.735,0.34513274336283184,2.0,0.0,0.0,3.0
1,10,844,0.29577464788732394,0.3,0.76,0.37168141592920356,2.0,0.0,0.0,3.0
1,11,729,0.29577464788732394,0.3,0.66,0.46017699115044247,2.0,0.0,0.0,3.0
1,12,835,0.28169014084507044,0.275,0.71,0.4424778761061947,7.0,0.0,0.0,3.0
1,13,1005,0.29577464788732394,0.275,0.64,0.5752212389380531,2.0,0.0,0.0,3.0
1,14,828,0.29577464788732394,0.275,0.6,0.5398230088495575,2.0,0.0,0.0,3.0
1,15,912,0.29577464788732394,0.275,0.52,0.6371681415929203,2.0,0.0,0.0,3.0
1,16,1249,0.2676056338028169,0.25,0.53,0.5132743362831859,2.0,0.0,0.0,3.0
1,17,2524,0.2535211267605634,0.2375,0.55,0.5221238938053098,2.0,0.0,0.0,3.0
1,18,2480,0.23943661971830985,0.225,0.57,0.5221238938053098,2.0,0.0,0.0,3.0
1,19,1353,0.2676056338028169,0.25,0.515,0.5221238938053098,2.0,0.0,0.0,3.0
1,20,810,0.23943661971830985,0.2,0.51,0.6017699115044248,2.0,0.0,0.0,3.0
1,21,591,0.22535211267605634,0.1875,0.57,0.5663716814159292,1.0,0.0,0.0,3.0
1,22,430,0.22535211267605634,0.1875,0.59,0.584070796460177,2.0,0.0,0.0,3.0
1,23,301,0.23943661971830985,0.225,0.57,0.5221238938053098,1.0,0.0,0.0,3.0
