timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
2015-01-06 18:00:00,2610,0.23943661971830985,0.25,0.71,0.30973451327433627,1.0,0.0,0.0,3.0
2015-01-06 19:00:00,1402,0.2112676056338028,0.225,0.76,0.26548672566371684,1.0,0.0,0.0,3.0
2015-01-06 20:00:00,720,0.19718309859154928,0.2125,0.785,0.26548672566371684,1.0,0.0,0.0,3.0
2015-01-06 21:00:00,494,0.18309859154929578,0.2,0.81,0.26548672566371684,1.0,0.0,0.0,3.0
2015-01-06 22:00:00,344,0.16901408450704225,0.1875,0.81,0.23008849557522124,1.0,0.0,0.0,3.0
2015-01-06 23:00:00,212,0.15492957746478872,0.175,0.84,0.21238938053097345,1.0,0.0,0.0,3.0
2015-01-07 00:00:00,102,0.15492957746478872,0.175,0.81,0.21238938053097345,1.0,0.0,0.0,3.0
2015-01-07 01:00:00,60,0.15492957746478872,0.175,0.81,0.19469026548672566,1.0,0.0,0.0,3.0
2015-01-07 02:00:00,33,0.15492957746478872,0.1875,0.81,0.17699115044247787,1.0,0.0,0.0,3.0
2015-01-07 03:00:00,26,0.14084507042253522,0.175,0.84,0.1592920353982301,2.0,0.0,0.0,3.0
2015-01-07 04:00:00,33,0.15492957746478872,0.1875,0.81,0.17699115044247787,2.0,0.0,0.0,3.0
2015-01-07 05:00:00,80,0.15492957746478872,0.2,0.87,0.1592920353982301,1.0,0.0,0.0,3.0
2015-01-07 06:00:00,526,0.18309859154929578,0.2125,0.81,0.17699115044247787,1.0,0.0,0.0,3.0
2015-01-07 07:00:00,1757,0.19718309859154928,0.2125,0.81,0.23008849557522124,1.0,0.0,0.0,3.0
2015-01-07 08:00:00,3618,0.22535211267605634,0.2375,0.81,0.26548672566371684,2.0,0.0,0.0,3.0
2015-01-07 09:00:00,1714,0.2676056338028169,0.275,0.76,0.336283185840708,3.0,0.0,0.0,3.0
2015-01-07 10:00:00,763,0.2676056338028169,0.275,0.82,0.34513274336283184,2.0,0.0,0.0,3.0
2015-01-07 11:00:00,690,0.29577464788732394,0.3,0.76,0.37168141592920356,2.0,0.0,0.0,3.0
2015-01-07 12:00:00,913,0.29577464788732394,0.2875,0.76,0.4778761061946903,2.0,0.0,0.0,3.0
2015-01-07 13:00:00,982,0.30985915492957744,0.3,0.715,0.49557522123893805,2.0,0.0,0.0,3.0
2015-01-07 14:00:00,783,0.323943661971831,0.3125,0.62,0.504424778761062,2.0,0.0,0.0,3.0
2015-01-07 15:00:00,794,0.29577464788732394,0.3,0.685,0.4424778761061947,2.0,0.0,0.0,3.0
2015-01-07 16:00:00,1171,0.29577464788732394,0.3,0.76,0.4424778761061947,3.0,0.0,0.0,3.0
2015-01-07 17:00:00,2647,0.30985915492957744,0.3125,0.715,0.4247787610619469,3.0,0.0,0.0,3.0
2015-01-07 18:00:00,2579,0.323943661971831,0.325,0.71,0.5309734513274337,3.0,0.0,0.0,3.0
2015-01-07 20:00:00,657,0.323943661971831,0.3125,0.79,0.5398230088495575,3.0,0.0,0.0,3.0
2015-01-07 21:00:00,516,0.323943661971831,0.325,0.82,0.4778761061946903,7.0,0.0,0.0,3.0
2015-01-07 22:00:00,414,0.323943661971831,0.325,0.82,0.4778761061946903,7.0,0.0,0.0,3.0
2015-01-07 23:00:00,206,0.323943661971831,0.325,0.85,0.4247787610619469,7.0,0.0,0.0,3.0
2015-01-08 00:00:00,123,0.352112676056338,0.425,0.82,0.46017699115044247,4.0,0.0,0.0,3.0
2015-01-08 01:00:00,56,0.36619718309859156,0.4375,0.85,0.4247787610619469,3.0,0.0,0.0,3.0
2015-01-08 02:00:00,51,0.38028169014084506,0.45,0.82,0.4424778761061947,3.0,0.0,0.0,3.0
2015-01-08 03:00:00,33,0.38028169014084506,0.45,0.85,0.3893805309734513,3.0,0.0,0.0,3.0
2015-01-08 04:00:00,32,0.38028169014084506,0.45,0.88,0.36283185840707965,7.0,0.0,0.0,3.0
2015-01-08 05:00:00,87,0.38028169014084506,0.45,0.8,0.36283185840707965,7.0,0.0,0.0,3.0
2015-01-08 06:00:00,511,0.36619718309859156,0.4375,0.745,0.3008849557522124,3.0,0.0,0.0,3.0
2015-01-08 07:00:00,982,0.3380281690140845,0.3875,0.825,0.3008849557522124,7.0,0.0,0.0,3.0
2015-01-08 08:00:00,1228,0.30985915492957744,0.3375,0.875,0.24778761061946902,7.0,0.0,0.0,3.0
2015-01-08 09:00:00,573,0.29577464788732394,0.325,0.87,0.23008849557522124,7.0,0.0,0.0,3.0
2015-01-08 10:00:00,185,0.29577464788732394,0.325,0.87,0.24778761061946902,7.0,0.0,0.0,3.0
2015-01-08 11:00:00,193,0.29577464788732394,0.3,0.82,0.36283185840707965,7.0,0.0,0.0,3.0
2015-01-08 12:00:00,522,0.29577464788732394,0.3125,0.845,0.3008849557522124,2.0,0.0,0.0,3.0
2015-01-08 13:00:00,672,0.29577464788732394,0.2875,0.79,0.4778761061946903,2.0,0.0,0.0,3.0
2015-01-08 14:00:00,761,0.323943661971831,0.325,0.71,0.3893805309734513,2.0,0.0,0.0,3.0
2015-01-08 15:00:00,781,0.29577464788732394,0.3,0.71,0.3893805309734513,2.0,0.0,0.0,3.0
2015-01-08 16:00:00,1212,0.29577464788732394,0.3,0.71,0.34513274336283184,2.0,0.0,0.0,3.0
2015-01-08 17:00:00,2351,0.29577464788732394,0.3,0.76,0.3893805309734513,2.0,0.0,0.0,3.0
2015-01-08 18:00:00,2110,0.28169014084507044,0.2875,0.735,0.39823008849557523,1.0,0.0,0.0,3.0
2015-01-08 19:00:00,1239,0.2676056338028169,0.275,0.735,0.36283185840707965,1.0,0.0,0.0,3.0
2015-01-08 20:00:00,752,0.2676056338028169,0.275,0.76,0.3008849557522124,1.0,0.0,0.0,3.0
2015-01-08 21:00:00,457,0.2676056338028169,0.2625,0.76,0.36283185840707965,1.0,0.0,0.0,3.0
2015-01-08 22:00:00,423,0.28169014084507044,0.2875,0.735,0.37168141592920356,1.0,0.0,0.0,3.0
2015-01-08 23:00:00,267,0.29577464788732394,0.2875,0.76,0.4778761061946903,2.0,0.0,0.0,3.0
2015-01-09 00:00:00,147,0.323943661971831,0.325,0.71,0.49557522123893805,2.0,0.0,0.0,3.0
2015-01-09 01:00:00,60,0.323943661971831,0.325,0.735,0.5309734513274337,7.0,0.0,0.0,3.0
2015-01-09 02:00:00,65,0.323943661971831,0.3125,0.79,0.5221238938053098,7.0,0.0,0.0,3.0
2015-01-09 03:00:00,42,0.352112676056338,0.425,0.795,0.5132743362831859,3.0,0.0,0.0,3.0
2015-01-09 04:00:00,47,0.352112676056338,0.425,0.85,0.584070796460177,3.0,0.0,0.0,3.0
2015-01-09 05:00:00,85,0.36619718309859156,0.4375,0.85,0.584070796460177,3.0,0.0,0.0,3.0
2015-01-09 06:00:00,441,0.38028169014084506,0.45,0.82,0.5752212389380531,3.0,0.0,0.0,3.0
2015-01-09 07:00:00,1593,0.38028169014084506,0.45,0.82,0.5575221238938053,3.0,0.0,0.0,3.0
2015-01-09 08:00:00,3505,0.38028169014084506,0.45,0.795,0.4424778761061947,2.0,0.0,0.0,3.0
2015-01-09 09:00:00,1768,0.38028169014084506,0.45,0.745,0.5309734513274337,2.0,0.0,0.0,3.0
2015-01-09 10:00:00,799,0.39436619718309857,0.4625,0.695,0.5221238938053098,1.0,0.0,0.0,3.0
2015-01-09 11:00:00,806,0.4084507042253521,0.475,0.67,0.49557522123893805,1.0,0.0,0.0,3.0
2015-01-09 12:00:00,1052,0.4084507042253521,0.475,0.67,0.46017699115044247,1.0,0.0,0.0,3.0
2015-01-09 13:00:00,1078,0.4084507042253521,0.475,0.63,0.5309734513274337,1.0,0.0,0.0,3.0
2015-01-09 14:00:00,976,0.4084507042253521,0.475,0.63,0.46017699115044247,2.0,0.0,0.0,3.0
2015-01-09 15:00:00,912,0.4225352112676056,0.4875,0.675,0.5929203539823009,7.0,0.0,0.0,3.0
2015-01-09 16:00:00,1229,0.4084507042253521,0.475,0.795,0.6548672566371682,7.0,0.0,0.0,3.0
2015-01-09 17:00:00,2409,0.4225352112676056,0.4875,0.85,0.6194690265486725,7.0,0.0,0.0,3.0
2015-01-09 18:00:00,1983,0.4647887323943662,0.525,0.82,0.6371681415929203,7.0,0.0,0.0,3.0
2015-01-09 19:00:00,1094,0.4788732394366197,0.5375,0.77,0.7256637168141593,7.0,0.0,0.0,3.0
2015-01-09 20:00:00,686,0.4647887323943662,0.525,0.72,0.7787610619469026,3.0,0.0,0.0,3.0
2015-01-09 21:00:00,443,0.4647887323943662,0.525,0.68,0.7256637168141593,3.0,0.0,0.0,3.0
2015-01-09 22:00:00,464,0.4647887323943662,0.525,0.68,0.7079646017699115,3.0,0.0,0.0,3.0
2015-01-09 23:00:00,420,0.43661971830985913,0.5,0.77,0.7345132743362832,4.0,0.0,0.0,3.0
2015-01-10 00:00:00,392,0.43661971830985913,0.5,0.77,0.6902654867256637,4.0,0.0,1.0,3.0
2015-01-10 01:00:00,277,0.43661971830985913,0.5,0.77,0.7079646017699115,4.0,0.0,1.0,3.0
2015-01-10 02:00:00,189,0.43661971830985913,0.5,0.72,0.7168141592920354,3.0,0.0,1.0,3.0
2015-01-10 03:00:00,153,0.4084507042253521,0.475,0.77,0.7256637168141593,3.0,0.0,1.0,3.0
2015-01-10 04:00:00,90,0.4084507042253521,0.475,0.77,0.6371681415929203,3.0,0.0,1.0,3.0
2015-01-10 05:00:00,52,0.4084507042253521,0.475,0.77,0.6194690265486725,3.0,0.0,1.0,3.0
2015-01-10 06:00:00,69,0.4084507042253521,0.475,0.82,0.6194690265486725,7.0,0.0,1.0,3.0
2015-01-10 07:00:00,143,0.4084507042253521,0.475,0.795,0.6194690265486725,3.0,0.0,1.0,3.0
2015-01-10 08:00:00,321,0.43661971830985913,0.5,0.745,0.7079646017699115,3.0,0.0,1.0,3.0
2015-01-10 09:00:00,619,0.43661971830985913,0.5,0.77,0.8495575221238938,3.0,0.0,1.0,3.0
2015-01-10 10:00:00,757,0.43661971830985913,0.5,0.745,0.7256637168141593,7.0,0.0,1.0,3.0
2015-01-10 11:00:00,800,0.36619718309859156,0.4375,0.675,0.7522123893805309,3.0,0.0,1.0,3.0
2015-01-10 12:00:00,1191,0.36619718309859156,0.4375,0.58,0.7345132743362832,2.0,0.0,1.0,3.0
2015-01-10 13:00:00,1395,0.3380281690140845,0.3625,0.54,0.672566371681416,3.0,0.0,1.0,3.0
2015-01-10 14:00:00,1358,0.29577464788732394,0.2625,0.54,0.7522123893805309,3.0,0.0,1.0,3.0
2015-01-10 15:00:00,1436,0.29577464788732394,0.275,0.48,0.6194690265486725,2.0,0.0,1.0,3.0
2015-01-10 16:00:00,1270,0.2676056338028169,0.25,0.515,0.4778761061946903,1.0,0.0,1.0,3.0
2015-01-10 17:00:00,1054,0.2676056338028169,0.25,0.515,0.5132743362831859,2.0,0.0,1.0,3.0
2015-01-10 18:00:00,849,0.23943661971830985,0.225,0.55,0.46017699115044247,1.0,0.0,1.0,3.0
2015-01-10 19:00:00,720,0.2112676056338028,0.2,0.57,0.46017699115044247,1.0,0.0,1.0,3.0
2015-01-10 20:00:00,556,0.2112676056338028,0.2,0.57,0.4424778761061947,1.0,0.0,1.0,3.0
2015-01-10 21:00:00,349,0.2112676056338028,0.2,0.57,0.37168141592920356,1.0,0.0,1.0,3.0
2015-01-10 22:00:00,335,0.18309859154929578,0.175,0.66,0.35398230088495575,1.0,0.0,1.0,3.0
2015-01-10 23:00:00,334,0.18309859154929578,0.175,0.66,0.34513274336283184,1.0,0.0,1.0,3.0
2015-01-11 00:00:00,360,0.16901408450704225,0.1625,0.725,0.3893805309734513,1.0,0.0,1.0,3.0
2015-01-11 01:00:00,255,0.15492957746478872,0.1375,0.75,0.3893805309734513,1.0,0.0,1.0,3.0
2015-01-11 02:00:00,198,0.15492957746478872,0.1375,0.75,0.40707964601769914,1.0,0.0,1.0,3.0
2015-01-11 03:00:00,135,0.15492957746478872,0.125,0.75,0.4778761061946903,2.0,0.0,1.0,3.0
2015-01-11 04:00:00,74,0.15492957746478872,0.125,0.725,0.49557522123893805,1.0,0.0,1.0,3.0
2015-01-11 05:00:00,57,0.15492957746478872,0.125,0.7,0.4778761061946903,1.0,0.0,1.0,3.0
2015-01-11 06:00:00,67,0.16901408450704225,0.15,0.68,0.4247787610619469,1.0,0.0,1.0,3.0
2015-01-11 07:00:00,93,0.18309859154929578,0.175,0.66,0.4247787610619469,1.0,0.0,1.0,3.0
2015-01-11 08:00:00,241,0.18309859154929578,0.15,0.66,0.5221238938053098,1.0,0.0,1.0,3.0
2015-01-11 09:00:00,538,0.19718309859154928,0.1625,0.635,0.5132743362831859,1.0,0.0,1.0,3.0
2015-01-11 10:00:00,922,0.22535211267605634,0.2,0.61,0.5309734513274337,1.0,0.0,1.0,3.0
2015-01-11 11:00:00,1248,0.2535211267605634,0.2375,0.59,0.4778761061946903,1.0,0.0,1.0,3.0
2015-01-11 12:00:00,1555,0.28169014084507044,0.2625,0.555,0.4778761061946903,1.0,0.0,1.0,3.0
2015-01-11 13:00:00,1813,0.29577464788732394,0.275,0.56,0.49557522123893805,2.0,0.0,1.0,3.0
2015-01-11 14:00:00,1639,0.29577464788732394,0.275,0.6,0.49557522123893805,2.0,0.0,1.0,3.0
2015-01-11 15:00:00,1464,0.28169014084507044,0.275,0.64,0.46017699115044247,3.0,0.0,1.0,3.0
2015-01-11 16:00:00,1097,0.2676056338028169,0.2625,0.66,0.40707964601769914,3.0,0.0,1.0,3.0
2015-01-11 17:00:00,827,0.2676056338028169,0.275,0.71,0.36283185840707965,7.0,0.0,1.0,3.0
2015-01-11 18:00:00,519,0.2676056338028169,0.25,0.735,0.4424778761061947,7.0,0.0,1.0,3.0
2015-01-11 19:00:00,493,0.2676056338028169,0.25,0.735,0.4247787610619469,3.0,0.0,1.0,3.0
2015-01-11 20:00:00,315,0.2676056338028169,0.2625,0.71,0.46017699115044247,7.0,0.0,1.0,3.0
2015-01-11 21:00:00,260,0.2676056338028169,0.25,0.71,0.5309734513274337,7.0,0.0,1.0,3.0
2015-01-11 22:00:00,237,0.29577464788732394,0.275,0.66,0.6548672566371682,7.0,0.0,1.0,3.0
2015-01-11 23:00:00,168,0.29577464788732394,0.275,0.71,0.5398230088495575,3.0,0.0,1.0,3.0
2015-01-12 00:00:00,117,0.29577464788732394,0.275,0.685,0.5132743362831859,2.0,0.0,0.0,3.0
2015-01-12 01:00:00,45,0.323943661971831,0.3,0.6,0.6017699115044248,4.0,0.0,0.0,3.0
2015-01-12 02:00:00,29,0.323943661971831,0.325,0.645,0.5309734513274337,4.0,0.0,0.0,3.0
2015-01-12 03:00:00,36,0.323943661971831,0.3125,0.67,0.5398230088495575,3.0,0.0,0.0,3.0
2015-01-12 04:00:00,26,0.323943661971831,0.3125,0.67,0.5929203539823009,3.0,0.0,0.0,3.0
2015-01-12 05:00:00,86,0.323943661971831,0.3,0.67,0.6194690265486725,3.0,0.0,0.0,3.0
2015-01-12 06:00:00,433,0.323943661971831,0.3,0.735,0.5486725663716814,7.0,0.0,0.0,3.0
2015-01-12 07:00:00,1541,0.323943661971831,0.325,0.76,0.5309734513274337,7.0,0.0,0.0,3.0
2015-01-12 08:00:00,3418,0.323943661971831,0.3,0.76,0.5486725663716814,3.0,0.0,0.0,3.0
2015-01-12 09:00:00,1832,0.36619718309859156,0.4375,0.67,0.5752212389380531,3.0,0.0,0.0,3.0
2015-01-12 10:00:00,723,0.38028169014084506,0.45,0.67,0.584070796460177,3.0,0.0,0.0,3.0
2015-01-12 11:00:00,654,0.38028169014084506,0.45,0.745,0.6902654867256637,3.0,0.0,0.0,3.0
2015-01-12 12:00:00,700,0.38028169014084506,0.45,0.795,0.5221238938053098,3.0,0.0,0.0,3.0
2015-01-12 13:00:00,631,0.38028169014084506,0.45,0.795,0.5221238938053098,3.0,0.0,0.0,3.0
2015-01-12 14:00:00,520,0.39436619718309857,0.4625,0.77,0.584070796460177,7.0,0.0,0.0,3.0
2015-01-12 15:00:00,374,0.38028169014084506,0.45,0.82,0.4424778761061947,7.0,0.0,0.0,3.0
2015-01-12 16:00:00,669,0.38028169014084506,0.45,0.82,0.39823008849557523,7.0,0.0,0.0,3.0
2015-01-12 17:00:00,1510,0.36619718309859156,0.4375,0.88,0.3893805309734513,7.0,0.0,0.0,3.0
2015-01-12 18:00:00,1186,0.352112676056338,0.425,0.94,0.3893805309734513,7.0,0.0,0.0,3.0
2015-01-12 19:00:00,1136,0.36619718309859156,0.4375,0.85,0.3893805309734513,7.0,0.0,0.0,3.0
2015-01-12 20:00:00,753,0.38028169014084506,0.45,0.82,0.35398230088495575,4.0,0.0,0.0,3.0
2015-01-12 21:00:00,510,0.38028169014084506,0.45,0.85,0.3274336283185841,7.0,0.0,0.0,3.0
2015-01-12 22:00:00,184,0.38028169014084506,0.45,0.88,0.37168141592920356,7.0,0.0,0.0,3.0
2015-01-12 23:00:00,86,0.38028169014084506,0.45,0.88,0.40707964601769914,7.0,0.0,0.0,3.0
2015-01-13 00:00:00,64,0.38028169014084506,0.45,0.88,0.4424778761061947,7.0,0.0,0.0,3.0
2015-01-13 01:00:00,29,0.38028169014084506,0.45,0.88,0.5309734513274337,7.0,0.0,0.0,3.0
2015-01-13 02:00:00,21,0.36619718309859156,0.4375,0.88,0.4336283185840708,7.0,0.0,0.0,3.0
2015-01-13 03:00:00,13,0.352112676056338,0.425,0.85,0.336283185840708,7.0,0.0,0.0,3.0
2015-01-13 04:00:00,33,0.352112676056338,0.425,0.82,0.37168141592920356,7.0,0.0,0.0,3.0
2015-01-13 05:00:00,113,0.3380281690140845,0.375,0.795,0.37168141592920356,7.0,0.0,0.0,3.0
2015-01-13 06:00:00,600,0.323943661971831,0.3375,0.82,0.36283185840707965,2.0,0.0,0.0,3.0
2015-01-13 07:00:00,1584,0.30985915492957744,0.3125,0.79,0.37168141592920356,7.0,0.0,0.0,3.0
2015-01-13 08:00:00,3960,0.29577464788732394,0.3125,0.71,0.2831858407079646,2.0,0.0,0.0,3.0
2015-01-13 09:00:00,2090,0.29577464788732394,0.3,0.71,0.3185840707964602,2.0,0.0,0.0,3.0
2015-01-13 10:00:00,960,0.29577464788732394,0.3125,0.71,0.30973451327433627,1.0,0.0,0.0,3.0
2015-01-13 11:00:00,866,0.29577464788732394,0.3,0.685,0.3185840707964602,2.0,0.0,0.0,3.0
2015-01-13 12:00:00,1019,0.30985915492957744,0.3125,0.64,0.36283185840707965,7.0,0.0,0.0,3.0
2015-01-13 13:00:00,719,0.29577464788732394,0.2875,0.735,0.48672566371681414,7.0,0.0,0.0,3.0
2015-01-13 14:00:00,811,0.28169014084507044,0.2625,0.71,0.5132743362831859,7.0,0.0,0.0,3.0
2015-01-13 15:00:00,883,0.2676056338028169,0.2625,0.735,0.3805309734513274,2.0,0.0,0.0,3.0
2015-01-13 16:00:00,1391,0.2535211267605634,0.25,0.685,0.40707964601769914,2.0,0.0,0.0,3.0
2015-01-13 17:00:00,2886,0.23943661971830985,0.225,0.71,0.3893805309734513,2.0,0.0,0.0,3.0
2015-01-13 18:00:00,2659,0.23943661971830985,0.2625,0.71,0.24778761061946902,7.0,0.0,0.0,3.0
2015-01-13 19:00:00,1548,0.2112676056338028,0.2125,0.76,0.34513274336283184,7.0,0.0,0.0,3.0
2015-01-13 20:00:00,947,0.19718309859154928,0.1875,0.76,0.37168141592920356,2.0,0.0,0.0,3.0
2015-01-13 21:00:00,660,0.18309859154929578,0.175,0.76,0.40707964601769914,2.0,0.0,0.0,3.0
2015-01-13 22:00:00,501,0.18309859154929578,0.2,0.76,0.3008849557522124,1.0,0.0,0.0,3.0
2015-01-13 23:00:00,340,0.18309859154929578,0.175,0.7,0.34513274336283184,1.0,0.0,0.0,3.0
2015-01-14 00:00:00,168,0.18309859154929578,0.1625,0.66,0.46017699115044247,1.0,0.0,0.0,3.0
2015-01-14 01:00:00,79,0.18309859154929578,0.15,0.66,0.5309734513274337,1.0,0.0,0.0,3.0
2015-01-14 02:00:00,60,0.18309859154929578,0.1625,0.66,0.4247787610619469,1.0,0.0,0.0,3.0
