month,hr,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
1,12,1191,0.366197183,0.4375,0.58,0.734513274,2,0,1,3
1,13,1395,0.338028169,0.3625,0.54,0.672566372,3,0,1,3
1,14,1358,0.295774648,0.2625,0.54,0.752212389,3,0,1,3
1,15,1436,0.295774648,0.275,0.48,0.619469027,2,0,1,3
1,16,1270,0.267605634,0.25,0.515,0.477876106,1,0,1,3
1,17,1054,0.267605634,0.25,0.515,0.513274336,2,0,1,3
1,18,849,0.23943662,0.225,0.55,0.460176991,1,0,1,3
1,19,720,0.211267606,0.2,0.57,0.460176991,1,0,1,3
1,20,556,0.211267606,0.2,0.57,0.442477876,1,0,1,3
1,21,349,0.211267606,0.2,0.57,0.371681416,1,0,1,3
1,22,335,0.183098592,0.175,0.66,0.353982301,1,0,1,3
1,23,334,0.183098592,0.175,0.66,0.345132743,1,0,1,3
1,0,360,0.169014085,0.1625,0.725,0.389380531,1,0,1,3
1,1,255,0.154929577,0.1375,0.75,0.389380531,1,0,1,3
1,2,198,0.154929577,0.1375,0.75,0.407079646,1,0,1,3
1,3,135,0.154929577,0.125,0.75,0.477876106,2,0,1,3
1,4,74,0.154929577,0.125,0.725,0.495575221,1,0,1,3
1,5,57,0.154929577,0.125,0.7,0.477876106,1,0,1,3
1,6,67,0.169014085,0.15,0.68,0.424778761,1,0,1,3
1,7,93,0.183098592,0.175,0.66,0.424778761,1,0,1,3
1,8,241,0.183098592,0.15,0.66,0.522123894,1,0,1,3
1,9,538,0.197183099,0.1625,0.635,0.513274336,1,0,1,3
1,10,922,0.225352113,0.2,0.61,0.530973451,1,0,1,3
1,11,1248,0.253521127,0.2375,0.59,0.477876106,1,0,1,3
1,12,1555,0.281690141,0.2625,0.555,0.477876106,1,0,1,3
1,13,1813,0.295774648,0.275,0.56,0.495575221,2,0,1,3
1,14,1639,0.295774648,0.275,0.6,0.495575221,2,0,1,3
1,15,1464,0.281690141,0.275,0.64,0.460176991,3,0,1,3
1,16,1097,0.267605634,0.2625,0.66,0.407079646,3,0,1,3
1,17,827,0.267605634,0.275,0.71,0.362831858,7,0,1,3
1,18,519,0.267605634,0.25,0.735,0.442477876,7,0,1,3
1,19,493,0.267605634,0.25,0.735,0.424778761,3,0,1,3
1,20,315,0.267605634,0.2625,0.71,0.460176991,7,0,1,3
1,21,260,0.267605634,0.25,0.71,0.530973451,7,0,1,3
1,22,237,0.295774648,0.275,0.66,0.654867257,7,0,1,3
1,23,168,0.295774648,0.275,0.71,0.539823009,3,0,1,3
1,0,117,0.295774648,0.275,0.685,0.513274336,2,0,0,3
1,1,45,0.323943662,0.3,0.6,0.601769912,4,0,0,3
1,2,29,0.323943662,0.325,0.645,0.530973451,4,0,0,3
1,3,36,0.323943662,0.3125,0.67,0.539823009,3,0,0,3
1,4,26,0.323943662,0.3125,0.67,0.592920354,3,0,0,3
1,5,86,0.323943662,0.3,0.67,0.619469027,3,0,0,3
1,6,433,0.323943662,0.3,0.735,0.548672566,7,0,0,3
1,7,1541,0.323943662,0.325,0.76,0.530973451,7,0,0,3
1,8,3418,0.323943662,0.3,0.76,0.548672566,3,0,0,3
1,9,1832,0.366197183,0.4375,0.67,0.575221239,3,0,0,3
1,10,723,0.38028169,0.45,0.67,0.584070796,3,0,0,3
1,11,654,0.38028169,0.45,0.745,0.690265487,3,0,0,3
1,12,700,0.38028169,0.45,0.795,0.522123894,3,0,0,3
1,13,631,0.38028169,0.45,0.795,0.522123894,3,0,0,3
1,14,520,0.394366197,0.4625,0.77,0.584070796,7,0,0,3
1,15,374,0.38028169,0.45,0.82,0.442477876,7,0,0,3
1,16,669,0.38028169,0.45,0.82,0.398230088,7,0,0,3
1,17,1510,0.366197183,0.4375,0.88,0.389380531,7,0,0,3
1,18,1186,0.352112676,0.425,0.94,0.389380531,7,0,0,3
1,19,1136,0.366197183,0.4375,0.85,0.389380531,7,0,0,3
1,20,753,0.38028169,0.45,0.82,0.353982301,4,0,0,3
1,21,510,0.38028169,0.45,0.85,0.327433628,7,0,0,3
1,22,184,0.38028169,0.45,0.88,0.371681416,7,0,0,3
1,23,86,0.38028169,0.45,0.88,0.407079646,7,0,0,3
1,0,64,0.38028169,0.45,0.88,0.442477876,7,0,0,3
1,1,29,0.38028169,0.45,0.88,0.530973451,7,0,0,3
1,2,21,0.366197183,0.4375,0.88,0.433628319,7,0,0,3
1,3,13,0.352112676,0.425,0.85,0.336283186,7,0,0,3
1,4,33,0.352112676,0.425,0.82,0.371681416,7,0,0,3
1,5,113,0.338028169,0.375,0.795,0.371681416,7,0,0,3
1,6,600,0.323943662,0.3375,0.82,0.362831858,2,0,0,3
1,7,1584,0.309859155,0.3125,0.79,0.371681416,7,0,0,3
1,8,3960,0.295774648,0.3125,0.71,0.283185841,2,0,0,3
1,9,2090,0.295774648,0.3,0.71,0.318584071,2,0,0,3
1,10,960,0.295774648,0.3125,0.71,0.309734513,1,0,0,3
1,11,866,0.295774648,0.3,0.685,0.318584071,2,0,0,3
1,12,1019,0.309859155,0.3125,0.64,0.362831858,7,0,0,3
1,13,719,0.295774648,0.2875,0.735,0.486725664,7,0,0,3
1,14,811,0.281690141,0.2625,0.71,0.513274336,7,0,0,3
1,15,883,0.267605634,0.2625,0.735,0.380530973,2,0,0,3
1,16,1391,0.253521127,0.25,0.685,0.407079646,2,0,0,3
1,17,2886,0.23943662,0.225,0.71,0.389380531,2,0,0,3
1,18,2659,0.23943662,0.2625,0.71,0.247787611,7,0,0,3
1,19,1548,0.211267606,0.2125,0.76,0.345132743,7,0,0,3
1,20,947,0.197183099,0.1875,0.76,0.371681416,2,0,0,3
1,21,660,0.183098592,0.175,0.76,0.407079646,2,0,0,3
1,22,501,0.183098592,0.2,0.76,0.300884956,1,0,0,3
1,23,340,0.183098592,0.175,0.7,0.345132743,1,0,0,3
1,0,168,0.183098592,0.1625,0.66,0.460176991,1,0,0,3
1,1,79,0.183098592,0.15,0.66,0.530973451,1,0,0,3
1,2,60,0.183098592,0.1625,0.66,0.424778761,1,0,0,3
1,3,54,0.169014085,0.1625,0.725,0.371681416,1,0,0,3
1,4,44,0.169014085,0.1875,0.725,0.247787611,1,0,0,3
1,5,93,0.183098592,0.1875,0.7,0.309734513,1,0,0,3
1,6,560,0.183098592,0.175,0.7,0.407079646,3,0,0,3
1,7,1820,0.169014085,0.125,0.68,0.539823009,2,0,0,3
1,8,3904,0.154929577,0.125,0.7,0.460176991,2,0,0,3
1,9,2064,0.169014085,0.1375,0.68,0.513274336,2,0,0,3
1,10,841,0.183098592,0.15,0.7,0.539823009,2,0,0,3
1,11,732,0.197183099,0.175,0.655,0.477876106,2,0,0,3
1,12,1013,0.225352113,0.2125,0.59,0.477876106,2,0,0,3
1,13,1066,0.23943662,0.225,0.57,0.424778761,2,0,0,3
1,14,913,0.23943662,0.2375,0.55,0.389380531,2,0,0,3
1,15,969,0.23943662,0.25,0.55,0.318584071,1,0,0,3
1,16,1365,0.23943662,0.2625,0.59,0.283185841,1,0,0,3
1,17,2638,0.253521127,0.2625,0.64,0.283185841,2,0,0,3
1,18,1974,0.267605634,0.2625,0.71,0.380530973,2,0,0,3
1,19,1254,0.295774648,0.2875,0.71,0.477876106,3,0,0,3
1,20,885,0.323943662,0.3,0.69,0.548672566,3,0,0,3
1,21,537,0.323943662,0.3,0.71,0.672566372,7,0,0,3
1,22,344,0.309859155,0.2875,0.765,0.690265487,7,0,0,3
1,23,188,0.323943662,0.3,0.79,0.707964602,26,0,0,3
1,0,91,0.323943662,0.3,0.82,0.707964602,7,0,0,3
1,1,66,0.352112676,0.425,0.795,0.707964602,26,0,0,3
1,2,25,0.352112676,0.425,0.82,0.787610619,26,0,0,3
1,3,23,0.366197183,0.4375,0.795,0.796460177,7,0,0,3
1,4,23,0.352112676,0.425,0.77,0.654867257,26,0,0,3
1,5,62,0.323943662,0.3125,0.79,0.557522124,7,0,0,3
1,6,481,0.309859155,0.2875,0.735,0.522123894,7,0,0,3
1,7,1692,0.295774648,0.3,0.735,0.407079646,2,0,0,3
1,8,3673,0.295774648,0.3,0.66,0.371681416,1,0,0,3
1,9,1941,0.295774648,0.3,0.735,0.345132743,2,0,0,3
1,10,844,0.295774648,0.3,0.76,0.371681416,2,0,0,3
1,11,729,0.295774648,0.3,0.66,0.460176991,2,0,0,3
1,12,835,0.281690141,0.275,0.71,0.442477876,7,0,0,3
1,13,1005,0.295774648,0.275,0.64,0.575221239,2,0,0,3
1,14,828,0.295774648,0.275,0.6,0.539823009,2,0,0,3
1,15,912,0.295774648,0.275,0.52,0.637168142,2,0,0,3
1,16,1249,0.267605634,0.25,0.53,0.513274336,2,0,0,3
1,17,2524,0.253521127,0.2375,0.55,0.522123894,2,0,0,3
1,18,2480,0.23943662,0.225,0.57,0.522123894,2,0,0,3
1,19,1353,0.267605634,0.25,0.515,0.522123894,2,0,0,3
1,20,810,0.23943662,0.2,0.51,0.601769912,2,0,0,3
1,21,591,0.225352113,0.1875,0.57,0.566371681,1,0,0,3
1,22,430,0.225352113,0.1875,0.59,0.584070796,2,0,0,3
1,23,301,0.23943662,0.225,0.57,0.522123894,1,0,0,3
1,0,208,0.23943662,0.225,0.53,0.548672566,1,0,0,3
1,1,117,0.23943662,0.225,0.53,0.486725664,1,0,0,3
1,2,71,0.225352113,0.2125,0.59,0.389380531,1,0,0,3
1,3,59,0.225352113,0.2125,0.59,0.442477876,1,0,0,3
1,4,46,0.225352113,0.225,0.55,0.362831858,1,0,0,3
1,5,88,0.225352113,0.225,0.55,0.362831858,1,0,0,3
1,6,471,0.23943662,0.25,0.55,0.327433628,1,0,0,3
1,7,1648,0.23943662,0.2625,0.59,0.265486726,7,0,0,3
1,8,3546,0.23943662,0.2625,0.61,0.265486726,3,0,0,3
1,9,1980,0.211267606,0.225,0.71,0.230088496,2,0,0,3
1,10,878,0.225352113,0.2375,0.685,0.300884956,2,0,0,3
1,11,795,0.211267606,0.2125,0.76,0.345132743,2,0,0,3
1,12,994,0.211267606,0.225,0.735,0.300884956,2,0,0,3
1,13,1122,0.23943662,0.25,0.685,0.265486726,2,0,0,3
1,14,941,0.23943662,0.2625,0.66,0.265486726,2,0,0,3
1,15,1104,0.23943662,0.25,0.66,0.265486726,2,0,0,3
1,16,1149,0.211267606,0.2,0.685,0.415929204,7,0,0,3
1,17,2348,0.197183099,0.2125,0.76,0.247787611,2,0,0,3
1,18,2002,0.183098592,0.1875,0.73,0.283185841,3,0,0,3
1,19,1183,0.154929577,0.175,0.725,0.212389381,1,0,0,3
1,20,693,0.154929577,0.2,0.725,0.159292035,1,0,0,3
1,21,473,0.126760563,0.15,0.75,0.194690265,1,0,0,3
1,22,386,0.112676056,0.1125,0.725,0.265486726,1,0,0,3
1,23,361,0.112676056,0.125,0.81,0.212389381,1,0,0,3
1,0,328,0.098591549,0.1,0.81,0.230088496,1,0,1,3
1,1,220,0.098591549,0.1125,0.81,0.212389381,1,0,1,3
1,2,199,0.070422535,0.075,0.81,0.247787611,1,0,1,3
1,3,144,0.070422535,0.075,0.81,0.265486726,1,0,1,3
1,4,76,0.070422535,0.1,0.81,0.17699115,1,0,1,3
1,5,68,0.056338028,0.0875,0.775,0.14159292,1,0,1,3
1,6,70,0.056338028,0.075,0.775,0.17699115,1,0,1,3
1,7,154,0.084507042,0.0875,0.725,0.283185841,1,0,1,3
1,8,350,0.112676056,0.1125,0.675,0.265486726,1,0,1,3
1,9,682,0.14084507,0.1375,0.65,0.283185841,1,0,1,3
1,10,784,0.154929577,0.15,0.7,0.371681416,7,0,1,3
1,11,998,0.183098592,0.1875,0.73,0.327433628,7,0,1,3
1,12,1360,0.225352113,0.2375,0.735,0.300884956,2,0,1,3
1,13,1421,0.211267606,0.2125,0.735,0.362831858,2,0,1,3
1,14,1531,0.23943662,0.25,0.66,0.300884956,2,0,1,3
1,15,1527,0.211267606,0.225,0.71,0.318584071,1,0,1,3
1,16,1257,0.211267606,0.225,0.71,0.265486726,1,0,1,3
1,17,997,0.183098592,0.2125,0.76,0.17699115,1,0,1,3
1,18,765,0.183098592,0.2,0.76,0.230088496,1,0,1,3
1,19,719,0.183098592,0.2,0.76,0.212389381,1,0,1,3
1,20,525,0.183098592,0.225,0.81,0.159292035,1,0,1,3
1,21,415,0.183098592,0.2125,0.76,0.17699115,1,0,1,3
1,22,328,0.183098592,0.225,0.76,0.123893805,2,0,1,3
1,23,350,0.183098592,0.2125,0.785,0.159292035,7,0,1,3
1,0,383,0.183098592,0.225,0.76,0.123893805,2,0,1,3
1,1,268,0.183098592,0.2375,0.76,0.115044248,7,0,1,3
1,2,268,0.183098592,0.225,0.81,0.14159292,7,0,1,3
1,3,140,0.169014085,0.225,0.84,0.115044248,7,0,1,3
1,4,73,0.154929577,0.25,0.87,0,7,0,1,3
1,5,53,0.154929577,0.2375,0.9,0.088495575,7,0,1,3
1,6,54,0.154929577,0.2375,0.9,0.088495575,7,0,1,3
1,7,97,0.154929577,0.2375,0.87,0.088495575,7,0,1,3
1,8,210,0.154929577,0.2375,0.93,0.088495575,2,0,1,3
1,9,406,0.154929577,0.2125,0.9,0.115044248,7,0,1,3
1,10,693,0.154929577,0.2,0.87,0.159292035,7,0,1,3
1,11,906,0.154929577,0.1875,0.84,0.159292035,4,0,1,3
1,12,1244,0.154929577,0.175,0.81,0.212389381,2,0,1,3
1,13,1401,0.154929577,0.175,0.81,0.212389381,2,0,1,3
1,14,1313,0.154929577,0.175,0.75,0.247787611,2,0,1,3
1,15,1450,0.154929577,0.175,0.75,0.230088496,2,0,1,3
1,16,1111,0.126760563,0.2,0.81,0.10619469,2,0,1,3
1,17,844,0.126760563,0.225,0.81,0.07079646,1,0,1,3
1,18,694,0.098591549,0.15,0.87,0.115044248,1,0,1,3
1,19,510,0.098591549,0.1375,0.87,0.14159292,1,0,1,3
1,20,370,0.084507042,0.1625,0.87,0.097345133,1,0,1,3
1,21,265,0.070422535,0.175,0.87,0.07079646,1,0,1,3
1,22,249,0.070422535,0.175,0.87,0.07079646,1,0,1,3
1,23,197,0.056338028,0.1125,0.9,0.10619469,1,0,1,3
1,0,128,0.042253521,0.075,0.93,0.14159292,1,0,0,3
1,1,57,0.056338028,0.0875,0.93,0.14159292,2,0,0,3
1,2,30,0.070422535,0.15,0.93,0.097345133,2,0,0,3
1,3,32,0.056338028,0.1375,0.93,0.061946903,2,0,0,3
1,4,36,0.056338028,0.125,0.93,0.079646018,3,0,0,3
1,5,88,0.070422535,0.125,0.93,0.115044248,3,0,0,3
1,6,472,0.070422535,0.125,0.9,0.123893805,3,0,0,3
1,7,1695,0.070422535,0.125,0.9,0.115044248,2,0,0,3
1,8,3554,0.098591549,0.1375,0.84,0.132743363,3,0,0,3
1,9,1828,0.098591549,0.1375,0.87,0.14159292,3,0,0,3
1,10,794,0.126760563,0.175,0.75,0.132743363,2,0,0,3
1,11,688,0.14084507,0.225,0.725,0.053097345,2,0,0,3
1,12,923,0.154929577,0.1875,0.7,0.159292035,2,0,0,3
1,13,913,0.154929577,0.2,0.7,0.14159292,2,0,0,3
1,14,815,0.183098592,0.2375,0.66,0.132743363,3,0,0,3
1,15,908,0.183098592,0.25,0.635,0.10619469,3,0,0,3
1,16,1257,0.154929577,0.2125,0.675,0.115044248,3,0,0,3
1,17,2774,0.14084507,0.2125,0.725,0.10619469,2,0,0,3
1,18,2543,0.14084507,0.2125,0.725,0.10619469,3,0,0,3
1,19,1442,0.14084507,0.1875,0.725,0.123893805,3,0,0,3
1,20,893,0.126760563,0.1875,0.75,0.115044248,3,0,0,3
1,21,561,0.112676056,0.1875,0.78,0.097345133,3,0,0,3
1,22,356,0.098591549,0.175,0.75,0.053097345,2,0,0,3
1,23,247,0.098591549,0.2,0.81,0.03539823,3,0,0,3
1,0,85,0.070422535,0.15,0.87,0.053097345,3,0,0,3
1,1,49,0.056338028,0.125,0.9,0.115044248,1,0,0,3
1,2,40,0.042253521,0.125,0.93,0.053097345,1,0,0,3
1,3,18,0.028169014,0.1375,0.9,0.07079646,1,0,0,3
1,4,32,0.014084507,0.1,0.93,0.053097345,1,0,0,3
1,5,80,0.028169014,0.1375,0.93,0.07079646,2,0,0,3
1,6,520,0.014084507,0.1,0.93,0.088495575,1,0,0,3
1,7,1791,0.014084507,0.0625,0.965,0.115044248,1,0,0,3
1,8,3700,0.028169014,0.0625,0.965,0.123893805,1,0,0,3
1,9,1818,0.042253521,0.075,0.93,0.159292035,1,0,0,3
1,10,806,0.070422535,0.15,0.87,0.088495575,2,0,0,3
1,11,636,0.112676056,0.175,0.78,0.10619469,2,0,0,3
1,12,894,0.14084507,0.175,0.78,0.159292035,1,0,0,3
1,13,966,0.169014085,0.2,0.725,0.159292035,2,0,0,3
1,14,806,0.183098592,0.2,0.68,0.194690265,2,0,0,3
1,15,897,0.154929577,0.175,0.75,0.230088496,2,0,0,3
1,16,1287,0.154929577,0.175,0.78,0.230088496,3,0,0,3
1,17,2683,0.154929577,0.175,0.78,0.212389381,1,0,0,3
1,18,2624,0.154929577,0.175,0.75,0.212389381,1,0,0,3
